research_universe_company_year_id,accession,feature_year,cik10,company_name_historical,historical_sic,research_sector,registrant_role,registrant_role_resolved,joint_filing_flag,accession_registrant_count,eligible_observation_count,xbrl_instance,scope_status,scope_reason,statement_entity_ciks,manual_series_id,manual_evidence,non_operating_issuer_ciks,economic_entity_status,recommended_membership_action,economic_entity_reason,economic_group_id,economic_statement_scope_id,potential_non_operating_finance_registrant
0001089748-2015,0001047469-16-010161,2015,0001089748,HUNTSMAN INTERNATIONAL LLC,2800.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,hun-20151231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001089748;0001307954,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001089748,0001047469-16-010161:0001089748,False
0001307954-2015,0001047469-16-010161,2015,0001307954,HUNTSMAN CORP,2800.0,Industrials_Manufacturing,primary_xbrl_registrant,joint_primary_registrant,True,,2,hun-20151231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001089748;0001307954,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001089748,0001047469-16-010161:0001307954,False
0001035688-2015,0001047469-16-010467,2015,0001035688,SELECT MEDICAL CORP,8093.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,sem-20151231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001035688;0001320414,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001035688,0001047469-16-010467:0001035688,False
0001320414-2015,0001047469-16-010467,2015,0001320414,SELECT MEDICAL HOLDINGS CORP,8060.0,Extended_Candidate,primary_xbrl_registrant,joint_primary_registrant,True,,2,sem-20151231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001035688;0001320414,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001035688,0001047469-16-010467:0001320414,False
0001487798-2015,0001047469-16-011012,2015,0001487798,ECA Marcellus Trust I,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001487798,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001487798,0001047469-16-011012:0001487798,False
0001371782-2015,0001047469-16-011118,2015,0001371782,MV Oil Trust,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001371782,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001371782,0001047469-16-011118:0001371782,False
0001505413-2015,0001047469-16-011179,2015,0001505413,VOC Energy Trust,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001505413,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001505413,0001047469-16-011179:0001505413,False
0001465264-2015,0001047469-16-011316,2015,0001465264,"HD SUPPLY, INC.",5000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,hds-20160131.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001465264;0001573097,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001465264,0001047469-16-011316:0001465264,False
0001573097-2015,0001047469-16-011316,2015,0001573097,"HD SUPPLY HOLDINGS, INC.",5000.0,Extended_Candidate,primary_xbrl_registrant,joint_primary_registrant,True,,2,hds-20160131.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001465264;0001573097,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001465264,0001047469-16-011316:0001573097,False
0001652923-2015,0001047469-16-011350,2015,0001652923,"AveXis, Inc.",2836.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001652923,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001652923,0001047469-16-011350:0001652923,False
0001308710-2015,0001052918-16-000775,2015,0001308710,"Jayhawk Energy, Inc.",1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001308710,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001308710,0001052918-16-000775:0001308710,False
0001610853-2015,0001062993-15-003610,2015,0001610853,"HELIUS MEDICAL TECHNOLOGIES, INC.",3845.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001610853,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001610853,0001062993-15-003610:0001610853,False
0001385849-2015,0001062993-16-008353,2015,0001385849,ENERGY FUELS INC,1400.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001385849,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001385849,0001062993-16-008353:0001385849,False
0001445235-2015,0001062993-16-008992,2015,0001445235,HYBRID Coating Technologies Inc.,2851.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001445235,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001445235,0001062993-16-008992:0001445235,False
0001632559-2015,0001062993-16-009023,2015,0001632559,New Fuel Systems Inc.,2860.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001632559,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001632559,0001062993-16-009023:0001632559,False
0001047166-2015,0001067701-16-000039,2015,0001047166,UNITED RENTALS NORTH AMERICA INC,7359.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,uri-20151231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001067701,,,,co_registrant_sharing_same_consolidated_statements,exclude_duplicate_registrant_row,registrant_has_no_distinct_primary_statement_suite,joint_group_0001047166,0001067701-16-000039:0001067701,False
0001067701-2015,0001067701-16-000039,2015,0001067701,UNITED RENTALS INC /DE,7359.0,Extended_Candidate,primary_xbrl_registrant,joint_primary_registrant,True,,2,uri-20151231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001067701,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001047166,0001067701-16-000039:0001067701,False
0001068874-2015,0001068874-15-000048,2015,0001068874,IMPLANT SCIENCES CORP,3829.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001068874,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001068874,0001068874-15-000048:0001068874,False
0000887396-2015,0001072613-16-000747,2015,0000887396,EMPIRE PETROLEUM CORP,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000887396,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000887396,0001072613-16-000747:0000887396,False
0001281845-2015,0001078782-15-000639,2015,0001281845,INNOCAP INC,8742.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001281845,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001281845,0001078782-15-000639:0001281845,False
0001571919-2015,0001078782-15-000655,2015,0001571919,"SBH ASSOCIATES, INC.",8742.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001571919,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001571919,0001078782-15-000655:0001571919,False
0001543739-2015,0001078782-15-000933,2015,0001543739,APT Systems Inc,7372.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001543739,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001543739,0001078782-15-000933:0001543739,False
0001376316-2015,0001078782-15-001112,2015,0001376316,INDIE GROWERS ASSOCIATION,1000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001376316,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001376316,0001078782-15-001112:0001376316,False
0001350421-2015,0001078782-15-001476,2015,0001350421,HK EBUS Corp,1381.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001350421,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001350421,0001078782-15-001476:0001350421,False
0001527702-2015,0001078782-15-001620,2015,0001527702,"PURE SNAX INTERNATIONAL, INC.",2840.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001527702,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001527702,0001078782-15-001620:0001527702,False
0001557565-2015,0001078782-15-001628,2015,0001557565,"AMI JAMES BRANDS, INC.",7370.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001557565,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001557565,0001078782-15-001628:0001557565,False
0001627041-2015,0001078782-15-001899,2015,0001627041,"eBizware, Inc.",7372.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001627041,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001627041,0001078782-15-001899:0001627041,False
0001569568-2015,0001078782-15-001929,2015,0001569568,BIGFOOT PROJECT INVESTMENTS INC,7822.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001569568,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001569568,0001078782-15-001929:0001569568,False
0001421865-2015,0001078782-15-002035,2015,0001421865,"CHERUBIM INTERESTS, INC.",5140.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001421865,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001421865,0001078782-15-002035:0001421865,False
0001516887-2015,0001078782-16-002249,2015,0001516887,"Wellness Center USA, Inc.",2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001516887,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001516887,0001078782-16-002249:0001516887,False
0001383394-2015,0001078782-16-002290,2015,0001383394,TRANSACT ENERGY CORP,1389.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001383394,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001383394,0001078782-16-002290:0001383394,False
0001455206-2015,0001078782-16-002391,2015,0001455206,"RVUE HOLDINGS, INC.",7310.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001455206,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001455206,0001078782-16-002391:0001455206,False
0001381447-2015,0001078782-16-002451,2015,0001381447,"Munro Developments, Inc.",1000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001381447,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001381447,0001078782-16-002451:0001381447,False
0001438672-2015,0001078782-16-002496,2015,0001438672,BAKKEN ENERGY CORP.,7500.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001438672,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001438672,0001078782-16-002496:0001438672,False
0001613489-2015,0001078782-16-002502,2015,0001613489,"Lockbox Link, Inc.",7372.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001613489,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001613489,0001078782-16-002502:0001613489,False
0001619174-2015,0001078782-16-002547,2015,0001619174,"Moms Online, Inc.",7374.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001619174,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001619174,0001078782-16-002547:0001619174,False
0001653821-2015,0001078782-16-002623,2015,0001653821,CEN BIOTECH INC,2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001653821,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001653821,0001078782-16-002623:0001653821,False
0001417664-2015,0001078782-16-002625,2015,0001417664,"SINO PAYMENTS, INC.",7380.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001417664,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001417664,0001078782-16-002625:0001417664,False
0001502659-2015,0001078782-16-002652,2015,0001502659,LED Lighting Co,5063.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001502659,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001502659,0001078782-16-002652:0001502659,False
